,leagueID,season,homeTeamID,awayTeamID,home_shots_h_rolling5,home_shotsOnTarget_h_rolling5,home_shots_a_rolling5,home_shotsOnTarget_a_rolling5,home_fouls_h_rolling5,home_fouls_a_rolling5,home_ppda_h_rolling5,home_ppda_a_rolling5,home_deep_h_rolling5,home_corners_h_rolling5,home_total_key_passes_h_rolling5,home_total_assists_a_rolling5,away_shotsOnTarget_h_rolling5,away_fouls_h_rolling5,away_fouls_a_rolling5,away_ppda_h_rolling5,away_deep_h_rolling5,away_deep_a_rolling5,away_total_key_passes_h_rolling5,away_total_key_passes_a_rolling5,away_total_saved_shots_h_rolling5,away_total_saved_shots_a_rolling5,result
7767,5.0,2018.0,171.0,181.0,15.6,4.8,12.0,4.6,9.6,12.6,10.43554,11.322220000000003,4.6,4.0,11.6,0.6,4.8,11.6,12.6,13.916999999999996,5.2,4.0,9.6,10.2,3.2,3.2,1.0
8506,1.0,2018.0,86.0,219.0,12.8,4.8,10.4,4.0,8.2,8.8,11.066179999999997,17.18652,3.6,4.8,8.2,0.6,5.6,7.0,13.0,10.989839999999997,4.8,3.2,11.6,11.4,2.6,3.0,2.0
8148,4.0,2018.0,146.0,232.0,12.2,4.6,11.8,3.8,10.8,10.0,18.222379999999998,9.44542,4.8,2.6,9.4,0.8,7.0,5.8,12.0,11.560799999999997,4.8,3.8,12.0,5.8,2.0,2.2,2.0
7390,5.0,2018.0,160.0,169.0,15.2,6.4,10.4,3.6,9.0,12.0,9.199379999999998,12.354540000000004,5.6,6.4,11.0,1.4,4.2,6.8,7.6,8.969039999999996,4.2,3.4,12.4,6.6,0.6,1.6,2.0
8843,1.0,2018.0,78.0,88.0,19.4,6.8,14.0,4.8,11.0,7.6,12.329400000000001,12.44702,9.0,6.0,14.4,1.6,5.2,13.8,12.8,8.495259999999998,5.4,2.8,11.6,9.2,2.2,2.4,0.0
8846,5.0,2018.0,175.0,176.0,14.8,4.8,10.4,3.2,11.6,10.6,13.185939999999999,11.172880000000003,5.4,4.8,11.2,0.2,6.0,12.0,9.8,11.001979999999996,7.2,3.0,12.4,8.0,2.4,2.2,2.0
8848,2.0,2018.0,109.0,105.0,10.8,3.2,13.4,4.8,6.8,9.0,16.83334,10.148340000000001,4.4,5.6,8.8,1.2,5.0,12.6,9.0,8.997039999999995,6.8,3.6,10.6,7.0,1.4,2.0,0.0
8840,2.0,2018.0,104.0,230.0,13.8,3.6,9.4,2.8,10.6,9.8,11.3558,11.4333,5.0,6.0,10.4,0.8,2.4,9.6,9.0,13.929619999999996,4.0,1.8,8.4,10.4,1.6,2.0,1.0
8839,5.0,2018.0,166.0,174.0,11.4,4.0,11.2,2.8,11.6,5.8,8.889499999999996,9.021180000000003,5.8,4.4,8.0,0.2,2.8,8.0,11.6,8.573379999999997,8.0,1.6,9.4,8.4,2.0,2.8,2.0
7771,4.0,2018.0,143.0,140.0,14.2,4.0,12.4,4.0,11.0,13.4,10.469759999999999,10.484860000000001,4.2,3.6,9.0,0.6,4.6,10.2,12.8,9.992859999999997,7.4,1.8,10.2,8.2,3.0,1.4,2.0
8143,5.0,2018.0,167.0,164.0,16.4,6.2,10.0,3.8,4.0,11.6,7.773219999999998,12.713420000000003,6.4,4.8,12.6,0.2,7.2,9.2,8.0,11.117599999999996,1.8,3.2,15.0,7.8,1.8,1.4,1.0
8146,4.0,2018.0,147.0,231.0,12.4,4.8,12.4,4.2,9.6,9.8,13.757140000000001,11.186139999999998,6.0,3.4,9.0,0.8,6.8,8.0,10.6,12.204179999999997,6.6,4.2,11.0,5.4,3.0,2.8,1.0
7766,5.0,2018.0,160.0,165.0,13.8,4.2,11.6,4.4,10.0,12.0,10.467459999999999,11.622220000000002,4.8,4.0,9.8,0.6,4.6,11.6,13.2,13.818179999999995,4.4,5.0,9.4,9.6,3.0,3.2,2.0
8842,5.0,2018.0,163.0,170.0,13.6,5.4,9.4,2.6,9.0,7.8,13.8553,10.874640000000003,3.8,4.6,10.0,0.0,5.8,9.0,10.0,8.555919999999997,8.6,3.2,12.8,6.8,2.6,2.8,1.0
7768,5.0,2018.0,174.0,166.0,14.6,4.2,12.4,5.4,12.0,8.4,9.436659999999998,14.688740000000001,5.6,4.6,11.8,1.4,5.0,7.6,11.0,14.707899999999999,5.0,2.6,10.4,9.4,3.4,3.0,0.0
7763,4.0,2018.0,152.0,156.0,12.8,3.0,14.4,3.6,11.0,11.8,12.48066,10.14494,3.4,4.4,8.0,0.6,4.2,10.6,13.8,12.937139999999996,5.6,2.4,9.4,10.8,2.0,2.2,2.0
7764,1.0,2018.0,75.0,81.0,14.4,4.8,10.2,3.6,15.2,15.8,7.892899999999999,13.222040000000003,2.4,4.4,10.6,0.6,5.2,12.8,7.2,9.802519999999998,2.4,6.4,10.0,9.8,1.6,3.6,1.0
8511,4.0,2018.0,158.0,152.0,18.2,6.0,9.2,3.0,14.2,13.8,7.96862,10.136460000000003,6.4,4.6,12.4,0.8,4.2,10.2,14.6,9.388839999999997,3.2,2.4,9.6,9.0,2.8,2.4,1.0
8149,3.0,2018.0,121.0,131.0,18.2,5.0,9.2,1.2,8.2,12.0,6.809359999999998,11.754000000000003,7.6,3.0,14.6,0.2,4.6,12.8,12.6,8.628799999999996,5.4,3.4,10.4,8.6,2.4,3.2,0.0
7391,3.0,2018.0,125.0,133.0,14.4,5.6,12.2,3.0,4.4,10.4,9.377860000000002,7.5208400000000015,4.6,5.2,9.2,0.8,5.2,10.2,6.6,13.416519999999997,6.4,4.6,11.8,7.2,3.0,1.8,2.0
8847,1.0,2018.0,87.0,80.0,12.8,4.2,14.0,4.6,10.6,6.8,23.6644,9.90558,6.4,5.2,10.0,1.2,6.4,12.2,12.2,9.647059999999996,7.4,2.8,15.4,8.4,2.8,2.0,2.0
7765,5.0,2018.0,169.0,225.0,13.6,4.8,11.0,3.4,9.8,11.4,11.011439999999999,11.648380000000003,5.4,4.0,9.8,1.0,5.4,11.6,10.4,13.501519999999996,5.0,4.8,10.2,10.4,3.4,3.4,1.0
8510,3.0,2018.0,233.0,234.0,12.8,2.6,14.0,5.8,9.6,13.4,16.846259999999997,10.229100000000004,5.0,4.2,9.8,1.0,5.0,11.6,12.0,11.108599999999997,7.4,3.4,11.4,7.4,1.6,2.4,2.0
8147,5.0,2018.0,176.0,224.0,15.8,6.2,12.2,5.0,6.0,9.8,9.075799999999997,12.944960000000004,8.0,3.8,12.0,0.2,7.4,9.6,8.2,11.641439999999998,3.6,3.2,14.0,8.8,2.6,1.4,1.0
7772,4.0,2018.0,142.0,153.0,15.4,3.2,11.0,3.0,10.4,12.0,9.381219999999999,11.45278,2.8,5.0,11.8,0.6,5.4,10.6,11.4,12.984499999999997,3.6,3.8,13.8,9.2,2.8,2.8,2.0
8151,1.0,2018.0,72.0,82.0,16.6,6.0,11.4,3.2,8.4,10.4,10.158679999999999,13.391760000000001,7.8,6.0,12.4,1.2,5.6,12.6,8.6,12.97438,4.2,3.2,7.4,7.2,3.8,2.4,0.0
8844,3.0,2018.0,233.0,117.0,11.4,3.2,10.0,4.6,9.4,11.2,12.680359999999997,12.115920000000003,3.8,5.4,8.4,1.2,4.2,4.0,10.0,16.805299999999995,6.0,2.4,11.0,7.8,1.4,1.2,0.0
7770,2.0,2018.0,113.0,110.0,19.0,7.0,8.0,2.8,11.6,10.2,9.64198,19.690199999999997,4.4,5.2,14.2,1.2,5.8,11.0,13.4,8.375119999999997,4.0,3.8,12.2,8.6,3.0,2.2,1.0
8145,2.0,2018.0,98.0,95.0,12.0,3.0,12.0,4.0,11.6,9.6,14.159020000000002,8.80528,3.2,5.0,8.8,0.6,7.6,4.0,11.8,9.212999999999997,5.6,2.2,16.6,7.0,1.4,2.0,2.0
7392,1.0,2018.0,86.0,80.0,15.8,6.2,14.0,6.6,6.6,13.0,8.587419999999998,10.722220000000004,7.6,5.0,10.6,1.2,4.333333333333333,9.666666666666666,14.0,14.983499999999992,5.666666666666667,7.666666666666667,8.333333333333334,9.333333333333334,2.0,1.6666666666666667,0.0
8087,1.0,2018.0,87.0,89.0,13.2,5.4,12.4,5.6,13.8,9.6,7.774059999999999,12.232980000000001,6.0,5.6,9.8,0.8,4.4,8.0,7.8,9.445719999999998,7.0,3.2,10.6,7.8,3.4,2.4,2.0
8520,5.0,2018.0,174.0,165.0,13.4,4.4,10.0,3.0,12.2,13.8,10.456139999999998,11.078080000000003,7.6,6.0,10.0,0.8,5.2,9.6,15.6,8.624459999999996,6.6,3.8,8.2,8.2,1.8,2.0,1.0
8855,1.0,2018.0,90.0,83.0,10.0,3.0,15.4,4.6,10.6,11.0,10.812779999999998,17.48958,4.2,6.2,7.4,1.2,5.0,12.2,10.8,12.260279999999998,5.0,3.8,11.4,7.6,3.4,1.2,0.0
8155,1.0,2018.0,228.0,229.0,15.8,5.0,14.4,5.0,13.2,11.8,10.375179999999999,12.871040000000002,6.2,3.6,12.2,1.2,7.4,10.2,10.2,17.898819999999997,8.2,4.0,13.4,9.6,3.2,1.0,1.0
8157,2.0,2018.0,97.0,96.0,13.0,5.4,12.4,4.4,10.4,10.6,13.488240000000001,15.815999999999999,3.2,5.4,8.2,1.4,6.8,7.0,12.4,12.417159999999997,3.4,3.2,13.2,6.4,2.8,1.8,0.0
7773,2.0,2018.0,104.0,97.0,14.2,5.4,11.6,3.2,9.8,9.8,10.78832,15.80226,3.8,4.0,11.4,1.4,6.2,9.8,12.8,10.371419999999997,4.8,2.4,14.0,10.6,2.0,1.8,1.0
8516,4.0,2018.0,159.0,146.0,15.8,5.6,10.4,4.4,13.8,12.4,7.63588,10.10438,5.0,4.2,12.0,1.8,4.8,11.0,16.8,8.661899999999997,8.0,4.2,13.2,7.0,2.6,2.8,1.0
8519,2.0,2018.0,104.0,221.0,15.0,6.0,16.0,8.0,3.8,9.6,11.09374,10.37682,6.2,3.8,12.2,1.0,5.8,7.8,10.4,12.481159999999997,6.4,1.8,12.0,11.0,3.6,2.0,1.0
8521,5.0,2018.0,168.0,176.0,15.0,5.6,8.8,4.4,13.0,10.2,10.340779999999999,12.044260000000003,3.4,4.4,10.2,1.6,4.4,13.2,10.4,13.458419999999995,4.8,3.4,8.8,7.4,2.0,2.4,2.0
8522,5.0,2018.0,166.0,177.0,15.4,4.8,10.0,5.2,12.6,10.2,9.23038,12.423400000000003,2.0,3.2,10.6,2.0,4.4,13.0,9.6,13.767559999999998,4.4,4.4,9.8,8.2,2.4,2.6,0.0
7394,2.0,2018.0,221.0,230.0,15.4,5.6,10.6,3.4,11.8,11.0,9.477360000000001,13.85894,7.2,3.4,11.8,0.8,5.4,12.8,12.6,14.619839999999996,6.2,4.6,8.6,9.4,2.6,3.2,2.0
7395,3.0,2018.0,129.0,136.0,16.0,5.2,13.6,4.0,2.8,10.6,8.800740000000001,8.765120000000001,3.2,4.2,11.0,1.2,5.8,12.2,6.6,12.736879999999996,5.6,5.4,10.6,7.4,2.8,1.4,2.0
7397,4.0,2018.0,138.0,154.0,13.4,6.0,13.4,4.2,13.4,14.0,10.42192,12.323159999999998,5.0,5.6,10.6,0.8,5.0,9.4,14.4,11.236559999999997,3.8,4.4,11.8,8.6,1.8,1.4,1.0
7398,2.0,2018.0,110.0,109.0,13.8,5.2,11.2,3.6,8.8,12.8,15.39788,11.10454,5.8,3.6,10.8,0.8,4.6,10.8,15.2,11.218219999999997,7.6,2.8,9.4,9.0,2.6,2.6,2.0
7396,4.0,2018.0,141.0,146.0,18.0,6.8,12.6,4.0,12.8,13.0,8.308760000000001,14.66,4.6,4.8,14.6,1.4,5.4,11.6,14.4,10.932859999999998,3.2,4.6,13.4,7.0,2.2,1.4,2.0
8160,2.0,2018.0,107.0,98.0,12.6,3.8,13.0,5.4,10.8,8.8,13.5073,12.116,3.2,5.0,8.8,1.4,8.4,4.0,10.8,12.566579999999997,4.2,3.0,16.4,7.2,2.2,1.8,1.0
8850,4.0,2018.0,223.0,154.0,11.6,3.8,11.2,4.8,11.6,12.4,10.43228,10.933960000000003,4.6,4.6,8.4,0.4,5.8,11.0,15.0,8.407159999999998,8.2,1.4,10.0,5.4,1.8,0.8,0.0
7775,1.0,2018.0,78.0,83.0,16.0,5.0,10.6,3.6,13.8,14.6,11.750379999999998,12.15792,3.6,3.6,10.8,0.2,5.8,12.4,7.2,10.983079999999998,3.2,6.6,11.6,8.6,2.0,3.2,1.0
8162,1.0,2018.0,92.0,72.0,16.6,5.4,15.0,4.8,12.0,11.6,13.29934,11.290240000000004,5.8,4.4,11.6,1.0,7.2,13.4,11.2,12.933599999999998,7.6,3.4,14.2,8.8,3.0,1.6,0.0
8515,4.0,2018.0,147.0,156.0,15.0,5.8,10.2,2.4,7.2,15.4,11.65718,13.392420000000001,4.8,4.4,11.4,0.6,6.0,8.8,15.6,10.461439999999998,7.0,4.0,13.4,7.8,3.2,2.2,2.0
8158,2.0,2018.0,116.0,101.0,15.2,6.2,12.6,4.6,11.6,8.0,10.732339999999999,15.586520000000002,3.6,5.4,10.2,1.2,6.8,4.8,12.4,13.550959999999998,3.4,3.8,13.4,6.4,3.8,2.0,2.0
7399,2.0,2018.0,116.0,104.0,14.8,5.8,10.4,3.0,11.2,13.6,8.38676,12.59104,7.4,4.4,11.4,0.8,5.2,10.8,15.0,10.284179999999997,8.2,2.8,11.0,10.0,2.4,2.4,1.0
8852,4.0,2018.0,146.0,151.0,12.4,4.4,11.2,4.8,11.2,10.2,11.918800000000001,14.068760000000003,6.2,2.0,10.0,1.2,6.4,11.8,13.6,7.715779999999998,7.4,1.4,12.8,5.6,1.6,1.2,2.0
8853,5.0,2018.0,160.0,161.0,12.6,2.8,12.6,3.2,7.8,8.8,8.014459999999996,9.882100000000003,7.4,5.6,8.4,0.2,1.8,10.4,12.4,8.452579999999996,7.6,2.4,9.4,8.0,1.4,2.6,2.0
8854,2.0,2018.0,107.0,108.0,12.4,3.4,14.6,4.4,10.2,11.4,12.29684,9.18082,4.4,5.2,9.2,1.2,4.0,11.8,9.4,10.227799999999997,7.8,4.6,10.0,6.8,1.4,2.4,1.0
8857,1.0,2018.0,220.0,227.0,17.2,5.0,9.0,3.0,10.2,11.2,11.940959999999999,19.26448,3.8,3.6,12.2,0.2,4.2,9.8,11.2,13.724739999999997,3.6,5.8,7.0,8.4,1.8,3.6,0.0
8849,3.0,2018.0,132.0,121.0,12.0,4.6,12.8,5.2,8.8,13.0,12.16206,10.804620000000003,6.4,4.0,8.2,1.6,6.2,6.8,4.0,17.654159999999997,4.8,2.4,14.2,7.0,2.4,1.6,0.0
7781,3.0,2018.0,136.0,124.0,13.0,4.0,8.6,2.2,6.6,9.2,10.51208,10.558700000000002,6.0,5.6,9.0,0.6,7.0,9.0,8.0,9.506019999999996,4.2,6.4,12.8,8.4,1.4,3.2,1.0
8159,2.0,2018.0,110.0,230.0,16.2,6.4,10.6,3.6,11.4,7.4,8.649420000000001,16.24318,3.8,5.6,11.2,1.0,7.2,8.2,9.4,12.334099999999998,4.4,4.2,13.4,5.8,3.4,2.0,0.0
8156,2.0,2018.0,221.0,99.0,14.2,3.6,9.8,2.6,11.0,12.4,12.16054,9.321879999999998,4.0,7.0,10.4,0.6,2.4,9.4,7.2,13.819339999999997,3.8,1.4,9.2,8.0,1.6,2.0,1.0
7779,2.0,2018.0,221.0,112.0,16.4,6.0,11.2,3.2,11.0,10.0,10.88894,15.18922,3.6,4.2,13.4,1.4,6.4,10.2,12.6,9.115479999999996,4.0,3.0,12.8,10.4,2.4,2.0,0.0
8523,2.0,2018.0,109.0,101.0,14.2,5.2,11.8,4.2,8.4,9.8,11.73466,10.86194,5.0,3.4,11.8,0.6,3.6,5.2,14.2,12.138319999999997,5.6,5.0,8.2,6.6,1.0,1.6,1.0
7400,2.0,2018.0,99.0,102.0,14.6,5.6,10.6,3.0,11.2,11.6,9.50882,11.92256,7.6,2.8,11.6,1.0,5.6,10.4,13.6,12.923259999999996,6.2,3.6,9.6,9.4,2.4,3.0,2.0
7401,2.0,2018.0,101.0,108.0,12.6,4.4,11.8,4.0,4.8,13.0,18.94,13.59454,7.0,5.8,9.4,0.8,4.8,11.2,15.4,9.713739999999998,8.6,2.2,8.6,9.6,1.8,2.4,2.0
7774,3.0,2018.0,234.0,132.0,12.2,3.4,12.2,4.8,8.6,8.2,9.10398,14.5926,5.0,6.4,8.8,1.8,2.8,11.4,10.4,7.128879999999997,6.2,2.8,7.8,6.0,1.6,2.6,1.0
7776,1.0,2018.0,92.0,80.0,14.6,4.0,9.6,3.4,13.2,13.0,12.922859999999996,12.084020000000004,5.6,4.0,9.8,0.6,6.0,9.2,8.2,12.226499999999998,2.6,6.4,9.6,9.4,1.8,3.2,0.0
7780,5.0,2018.0,163.0,177.0,15.2,4.8,12.6,5.0,11.8,11.0,12.298659999999998,12.969260000000002,5.6,5.0,12.6,0.6,5.0,10.2,11.8,14.465039999999997,5.6,3.6,10.2,9.2,3.2,3.4,0.0
8856,4.0,2018.0,159.0,150.0,12.8,4.4,11.2,4.4,14.4,13.4,10.770240000000001,9.377080000000001,5.0,4.8,9.6,0.6,5.4,12.4,15.4,8.713819999999997,7.4,2.0,8.4,7.2,1.8,1.6,1.0
8517,2.0,2018.0,102.0,116.0,14.6,5.8,16.2,6.8,4.0,10.8,11.39374,9.57784,6.6,3.2,12.4,0.6,5.2,8.6,10.0,12.047479999999997,6.2,2.0,11.4,12.0,3.4,2.0,2.0
8153,4.0,2018.0,145.0,151.0,10.6,3.6,12.2,3.8,10.0,9.2,18.00188,10.77134,5.6,3.8,7.6,0.8,7.2,8.2,11.0,11.705859999999998,6.0,4.8,12.6,5.8,2.0,2.6,2.0
7393,5.0,2018.0,176.0,171.0,16.2,6.4,9.6,2.8,10.4,11.8,8.65104,12.381200000000003,5.8,6.2,12.6,1.2,4.6,9.2,8.0,9.085519999999997,6.0,4.0,11.0,7.8,0.4,2.6,2.0
8851,2.0,2018.0,112.0,106.0,10.8,2.8,12.6,5.4,7.0,9.0,16.960379999999997,10.803160000000002,4.0,5.2,8.6,1.0,4.2,8.8,10.2,13.290379999999999,6.2,3.2,9.0,8.4,2.0,2.2,0.0
8518,2.0,2018.0,97.0,98.0,14.2,4.4,11.2,3.8,6.8,11.4,10.473980000000001,11.701319999999999,4.4,3.4,10.8,0.4,3.2,4.8,14.2,11.256499999999997,5.2,4.8,7.8,6.6,1.0,1.4,0.0
7778,2.0,2018.0,101.0,99.0,10.2,3.0,13.8,5.4,11.6,12.4,12.14188,10.57336,5.8,3.4,8.0,1.4,4.6,12.6,13.0,12.147199999999996,7.0,1.2,11.6,8.2,2.6,2.2,1.0
8161,2.0,2018.0,102.0,109.0,13.4,3.6,9.8,2.0,10.2,11.8,11.78638,8.69522,4.8,6.2,9.6,0.0,3.2,10.8,4.2,12.013739999999999,2.4,2.0,9.6,8.2,1.4,2.2,2.0
7782,4.0,2018.0,148.0,150.0,15.2,5.4,11.0,3.2,13.2,11.2,7.043379999999999,10.686,5.2,5.2,12.0,0.2,4.6,11.6,11.4,13.446579999999997,1.8,4.8,13.2,7.4,3.2,2.0,2.0
8154,2.0,2018.0,112.0,111.0,18.0,5.8,9.8,3.2,11.4,7.4,6.711920000000001,15.19772,4.4,6.4,13.2,1.0,6.0,10.6,9.6,10.509099999999998,3.0,3.2,11.4,6.2,2.6,1.4,1.0
8858,5.0,2018.0,168.0,161.0,16.0,7.0,9.0,2.8,8.2,13.2,7.618419999999999,15.021040000000003,5.2,3.8,13.6,0.0,3.4,12.8,13.0,9.589659999999995,4.4,3.8,7.8,8.8,0.8,2.2,2.0
7777,2.0,2018.0,116.0,109.0,12.8,4.2,12.0,5.6,14.2,13.0,11.33778,10.401459999999998,7.2,3.6,10.2,1.4,4.8,10.8,14.2,10.158119999999997,6.6,3.0,10.0,6.8,3.8,2.2,2.0
7402,2.0,2018.0,106.0,113.0,15.4,6.0,12.0,4.4,4.6,11.6,18.884639999999997,14.52046,8.4,6.2,11.0,0.6,5.2,11.2,14.4,10.184399999999997,9.4,3.8,9.4,10.2,2.4,3.2,1.0
7687,3.0,2018.0,136.0,234.0,14.2,5.8,11.0,3.2,10.8,11.0,8.660219999999999,9.548040000000002,6.6,5.8,9.6,0.6,4.4,9.0,13.2,9.669879999999996,5.4,3.4,9.6,7.0,3.0,2.8,2.0
8531,4.0,2018.0,231.0,153.0,15.6,5.4,10.2,2.4,9.0,15.0,8.915519999999999,11.518380000000002,5.8,4.2,11.8,0.6,6.0,8.2,15.6,9.754439999999997,7.4,4.6,13.4,8.0,2.2,2.6,0.0
7789,4.0,2018.0,138.0,232.0,15.0,4.2,12.2,2.6,9.8,11.6,8.68638,10.771080000000001,4.4,5.2,12.0,0.4,5.6,11.4,11.2,12.294759999999998,1.0,5.4,12.4,8.4,3.2,2.2,2.0
8865,1.0,2018.0,88.0,82.0,10.8,4.2,14.2,4.6,12.2,13.2,13.32168,11.925059999999998,7.4,4.0,6.2,1.2,4.2,10.6,10.2,11.615239999999996,4.6,4.8,10.6,7.8,1.4,1.8,2.0
8167,1.0,2018.0,89.0,219.0,13.6,3.8,9.8,3.2,11.0,14.6,8.493019999999998,12.615640000000003,7.2,4.8,10.2,0.8,5.8,10.0,8.4,16.34986,6.4,4.6,9.2,10.6,2.6,2.6,2.0
7403,2.0,2018.0,112.0,97.0,14.0,5.2,13.6,4.2,7.8,12.6,17.50786,11.84454,6.0,4.6,10.4,0.6,5.2,11.4,17.0,7.555399999999997,9.4,3.4,10.4,8.2,2.0,2.4,1.0
7786,2.0,2018.0,111.0,102.0,12.8,4.8,12.8,5.0,8.8,11.6,14.07366,15.214500000000001,4.0,4.2,10.2,1.6,5.2,9.6,12.6,10.847659999999996,6.4,2.0,14.4,9.4,2.6,1.6,2.0
8525,1.0,2018.0,89.0,87.0,14.0,4.6,9.0,4.2,6.8,7.8,11.055059999999997,19.23,4.6,3.8,10.0,0.6,4.6,9.8,16.0,10.464839999999997,4.6,3.6,9.2,12.6,3.2,2.6,1.0
8527,4.0,2018.0,143.0,154.0,14.8,6.4,11.4,4.0,7.2,14.0,12.323580000000002,12.945699999999999,4.0,3.8,11.4,1.8,6.2,8.2,14.8,11.191479999999997,7.8,5.0,14.0,8.4,3.2,1.8,2.0
8529,3.0,2018.0,129.0,119.0,13.6,4.4,9.2,3.2,12.0,9.2,9.14536,18.3975,7.2,5.6,9.6,0.8,4.6,13.2,11.8,11.424039999999998,6.0,4.6,8.8,8.8,3.0,2.6,2.0
8530,2.0,2018.0,230.0,105.0,15.4,5.8,18.2,6.4,2.4,11.4,11.91922,8.6194,7.8,3.2,13.2,0.6,4.8,7.0,10.0,14.51336,5.0,3.4,10.8,15.6,3.2,1.8,0.0
8528,5.0,2018.0,163.0,164.0,14.0,5.4,9.8,4.0,14.2,10.8,9.591499999999998,11.927040000000002,4.8,3.4,10.2,0.8,5.4,14.8,13.2,11.555359999999997,6.0,4.2,9.0,6.2,1.6,2.4,1.0
7405,4.0,2018.0,223.0,150.0,13.4,6.2,14.0,4.8,13.8,13.2,11.09394,9.13082,5.8,4.8,9.6,1.2,5.4,9.4,14.0,9.012519999999997,4.2,3.2,11.0,8.2,2.4,1.6,0.0
7407,2.0,2018.0,95.0,107.0,16.0,5.8,13.2,4.4,7.6,11.0,19.849899999999998,12.928640000000001,7.4,5.8,11.4,0.6,5.6,10.0,13.2,11.669319999999995,8.0,4.4,8.6,10.8,2.4,2.8,1.0
7404,5.0,2018.0,164.0,163.0,16.8,7.2,9.6,2.4,7.8,9.8,8.252419999999999,18.12008,4.4,4.6,13.8,1.0,3.4,9.6,8.0,9.275339999999996,5.2,3.6,8.4,11.2,0.8,3.4,1.0
7408,1.0,2018.0,89.0,82.0,14.4,6.4,13.6,5.4,7.2,12.2,9.009799999999998,8.857220000000003,6.0,4.2,9.6,1.2,3.6666666666666665,8.333333333333334,15.333333333333334,16.449733333333327,5.0,6.0,6.333333333333333,7.0,1.6666666666666667,0.6666666666666666,0.0
8171,2.0,2018.0,106.0,105.0,17.2,5.0,9.4,1.0,12.0,8.0,7.463640000000001,12.69272,3.2,6.8,12.4,0.0,4.8,12.0,7.2,9.119399999999997,2.6,2.4,11.4,7.0,2.0,1.6,2.0
8861,5.0,2018.0,178.0,167.0,14.8,5.0,14.2,3.8,11.0,12.8,9.372859999999998,10.273020000000002,6.4,3.0,11.2,0.8,3.2,12.4,10.8,13.850239999999996,3.4,3.0,10.6,11.2,2.0,3.6,2.0
7785,3.0,2018.0,123.0,119.0,14.0,4.4,9.6,2.6,7.0,9.6,9.99576,10.17628,7.6,4.2,10.2,0.6,6.0,9.6,7.0,11.539259999999997,4.0,6.4,11.0,9.0,1.8,3.4,0.0
8164,1.0,2018.0,87.0,86.0,14.4,4.6,9.4,4.0,11.0,13.6,7.425459999999998,14.876280000000003,8.2,4.6,11.4,1.0,4.2,10.0,8.6,18.14794,6.8,4.4,9.0,11.2,3.0,2.4,2.0
7409,4.0,2018.0,147.0,232.0,14.0,5.8,12.6,3.8,12.8,11.4,11.674859999999999,9.148639999999999,5.4,4.2,9.0,1.2,4.0,8.4,12.2,8.211279999999997,4.4,2.8,7.6,9.2,2.8,3.4,1.0
8524,1.0,2018.0,83.0,74.0,10.6,3.8,13.8,4.6,10.0,10.2,13.44648,10.723040000000003,3.8,4.4,8.0,0.8,3.8,10.0,11.2,11.992959999999997,3.6,5.0,8.2,7.8,2.2,0.8,2.0
8866,2.0,2018.0,101.0,113.0,13.0,4.2,14.6,4.2,8.2,9.6,12.35454,11.448120000000001,6.0,4.6,10.0,0.6,4.2,7.0,11.8,12.267279999999996,5.0,5.0,10.4,8.6,1.6,2.6,0.0
8859,2.0,2018.0,96.0,99.0,15.4,7.0,18.8,5.6,6.4,11.2,14.849779999999999,9.04076,6.4,3.2,12.6,0.6,3.2,9.4,13.2,14.981939999999998,5.8,4.2,9.6,13.6,1.8,1.0,2.0
8868,2.0,2018.0,96.0,109.0,14.0,6.2,13.8,3.2,7.0,9.6,10.83634,12.78382,8.4,3.6,11.6,0.6,3.6,6.4,8.0,15.614299999999997,6.0,4.6,9.4,9.6,2.4,2.0,0.0
8864,4.0,2018.0,152.0,223.0,18.6,7.0,9.4,2.8,10.0,10.8,6.353540000000001,19.44078,4.6,2.6,13.4,0.8,4.2,10.0,12.2,8.406739999999997,5.0,5.6,8.2,10.8,2.4,3.0,2.0
8860,5.0,2018.0,181.0,163.0,18.4,5.8,9.6,3.4,10.0,13.2,13.421299999999997,12.582160000000004,5.4,3.0,13.6,0.6,5.2,13.4,10.4,11.533179999999996,5.0,3.0,13.6,8.6,1.8,2.6,2.0
7787,4.0,2018.0,158.0,154.0,12.2,4.8,13.6,3.0,9.4,12.6,10.3614,13.413840000000002,5.0,4.2,7.2,0.2,3.8,12.2,14.0,8.527239999999997,6.0,2.8,8.4,8.2,2.6,1.6,2.0
7410,4.0,2018.0,142.0,231.0,15.4,6.4,14.0,4.6,12.6,12.0,15.047539999999998,8.34836,3.6,4.2,10.8,1.0,4.6,11.2,11.6,9.089839999999997,3.8,2.2,6.6,10.8,3.0,3.8,1.0
8166,1.0,2018.0,78.0,227.0,16.2,4.8,15.0,5.2,13.0,12.4,11.65618,11.891620000000003,6.6,3.8,11.6,1.4,7.0,13.2,10.6,16.8574,8.2,5.2,13.0,9.6,3.0,1.0,1.0
8169,2.0,2018.0,113.0,108.0,13.0,3.4,10.0,3.0,11.2,13.2,12.58214,9.1425,4.0,6.8,8.6,0.6,3.4,9.2,6.6,13.659339999999997,4.4,2.2,10.4,7.2,2.4,2.8,2.0
7788,2.0,2018.0,105.0,95.0,21.4,7.8,9.4,3.2,12.0,10.2,8.59912,19.58306,5.4,5.4,16.6,1.4,5.4,9.2,13.0,9.839199999999996,4.2,4.8,10.0,8.8,3.0,3.2,1.0
